Shipment ID,Sales Person,Geography,Product,Sales,Status,Delivered On,Date
3143,Brandon Richards,China,Mouse,685.21,Completed,4/8/2024,3/24/2024
3144,Gabriel Vasquez,Japan,Webcam,791.03,Completed,5/1/2024,4/13/2024
3145,James Moore,Brazil,Keyboard,260.04,Active,NULL,11/20/2023
3146,Justin Bowman,India,Monitor,419.71,Completed,5/9/2024,4/27/2024
3147,Candace Harris,Germany,Smartphone,324.78,Completed,5/21/2024,5/11/2024
3148,Candace Harris,Canada,Tablet,662,Active,NULL,3/27/2024
3149,Jessica White,USA,Smartphone,330.97,Completed,12/26/2023,12/25/2023
3150,Brandon Richards,Germany,Tablet,624.61,Completed,1/31/2023,1/21/2023
3151,Michelle Garrett,Australia,Mouse,762.89,Completed,9/18/2022,8/29/2022
3152,Bonnie Lucero,Australia,Monitor,136.96,Completed,10/31/2022,10/11/2022
3153,Jeffrey Sims,France,Laptop,337.76,Completed,9/20/2022,9/14/2022
3154,Kayla Banks,UK,Tablet,213.53,Active,NULL,8/12/2023
3155,Stacey Brown,UK,Webcam,498.38,Completed,10/9/2023,10/1/2023
3156,Jeffrey Rivera,India,Webcam,866.11,Active,NULL,6/7/2024
3157,Erin Arnold,China,Speaker,694.2,Completed,6/6/2024,5/22/2024
3158,Erin Arnold,Australia,Monitor,773.97,Completed,5/1/2024,4/11/2024
3159,Kevin King,China,Smartphone,629.35,Active,NULL,7/16/2023
3160,Jeffery Mills,Japan,Printer,189,Completed,6/15/2024,5/28/2024
3161,James Moore,Japan,Smartphone,407.44,Active,NULL,1/16/2024
3162,Candace Harris,Germany,Tablet,814.24,Completed,9/4/2023,8/25/2023
3163,Catherine Roberts,India,Mouse,296.18,Completed,1/30/2023,1/18/2023
3164,Gabriel Vasquez,Australia,Speaker,179.87,Completed,6/13/2023,5/24/2023
3165,Kevin King,Canada,Keyboard,548.85,Completed,4/22/2024,4/20/2024
3166,Catherine Roberts,USA,Speaker,701.46,Completed,4/23/2024,4/22/2024
3167,Bonnie Lucero,India,Laptop,581.47,Completed,12/27/2023,12/15/2023
3168,Gabriel Vasquez,Canada,Tablet,144.47,Completed,6/3/2024,6/1/2024
3169,Jeffrey Rivera,Japan,Smartphone,119.36,Completed,4/9/2023,3/22/2023
3170,Laurie Figueroa,Japan,Mouse,681.37,Completed,11/9/2022,10/22/2022
3171,Erin Arnold,Japan,Mouse,894.64,Active,NULL,8/27/2022
3172,Gabriel Vasquez,Brazil,Mouse,235.77,Active,NULL,11/23/2022
3173,Jeffrey Sims,France,Printer,756.11,Completed,11/30/2023,11/24/2023
3174,Laurie Figueroa,Australia,Printer,978.16,Completed,6/14/2023,5/25/2023
3175,Stacey Brown,Canada,Speaker,278.52,Completed,5/5/2024,5/3/2024
3176,Bonnie Lucero,USA,Printer,550.47,Completed,7/28/2023,7/27/2023
3177,Catherine Roberts,UK,Monitor,834.33,Completed,11/22/2022,11/14/2022
3178,Gabriel Vasquez,USA,Laptop,344.05,Completed,4/9/2023,4/8/2023
3179,Catherine Roberts,Japan,Mouse,517.54,Completed,12/25/2023,12/7/2023
3180,Kayla Banks,India,Laptop,277.67,Completed,2/11/2024,1/30/2024
3181,Brandon Richards,France,Speaker,119.23,Completed,1/18/2024,1/12/2024
3182,Jeffrey Rivera,UK,Tablet,370.7,Completed,4/4/2024,3/27/2024
3183,Gabriel Vasquez,Brazil,Keyboard,777.12,Completed,8/16/2023,8/12/2023
3184,Kayla Banks,France,Keyboard,653.75,Completed,4/23/2024,4/17/2024
3185,Stacey Brown,Japan,Laptop,212.34,Completed,2/26/2024,2/8/2024
3186,Kevin King,China,Tablet,574.74,Completed,11/9/2022,10/25/2022
3187,James Moore,Japan,Laptop,895.76,Active,NULL,7/23/2023
3188,Debra Hughes,Brazil,Speaker,929.14,Completed,12/31/2023,12/27/2023
3189,Sandra Henderson,Germany,Webcam,128.04,Completed,1/5/2024,12/26/2023
3190,Brandon Richards,India,Printer,464.87,Completed,10/21/2022,10/9/2022
3191,Debra Hughes,Germany,Keyboard,802.47,Completed,1/7/2024,12/28/2023
3192,Michelle Garrett,France,Mouse,208.59,Completed,8/20/2022,8/14/2022
3193,James Moore,USA,Monitor,144.42,Completed,7/13/2023,7/12/2023
3194,Jeffery Mills,USA,Printer,331.36,Completed,7/6/2024,7/5/2024
3195,Justin Bowman,UK,Speaker,462.65,Completed,1/1/2023,12/24/2022
3196,Kayla Banks,Brazil,Monitor,837.74,Completed,6/20/2023,6/16/2023
3197,Gabriel Vasquez,France,Speaker,478.38,Completed,4/27/2023,4/21/2023
3198,Debra Hughes,UK,Tablet,481.53,Active,NULL,4/17/2024
3199,Bonnie Lucero,China,Smartphone,200,Completed,8/2/2023,7/18/2023
3200,Jeffrey Sims,France,Webcam,342.98,Active,NULL,6/1/2024
3201,Jeffrey Rivera,UK,Laptop,803.6,Active,NULL,12/12/2022
3202,Bonnie Lucero,Australia,Laptop,298.51,Active,NULL,6/21/2024
3203,Stacey Brown,Germany,Headphones,158.96,Completed,4/4/2023,3/25/2023
3204,Stacey Brown,Brazil,Tablet,732.69,Completed,8/31/2023,8/27/2023
3205,Jeffrey Sims,Canada,Tablet,390.51,Completed,11/18/2022,11/16/2022
3206,Brandon Richards,Germany,Smartphone,434.1,Completed,7/23/2024,7/13/2024
3207,Laurie Figueroa,Japan,Headphones,948.19,Completed,7/18/2024,6/30/2024
3208,Gabriel Vasquez,China,Monitor,912.05,Active,NULL,7/8/2024
3209,Kayla Banks,Brazil,Keyboard,737.92,Active,NULL,10/22/2023
3210,Cynthia Herman,UK,Speaker,834.92,Active,NULL,5/22/2024
3211,Brandon Richards,USA,Smartphone,643.37,Completed,11/30/2023,11/29/2023
3212,Kayla Banks,UK,Webcam,970.58,Completed,5/15/2024,5/7/2024
3213,James Moore,UK,Tablet,111.29,Completed,7/22/2024,7/14/2024
3214,Jessica White,Brazil,Tablet,272.49,Completed,3/20/2024,3/16/2024
3215,Brandon Richards,Brazil,Headphones,558.71,Active,NULL,6/12/2024
3216,Brandon Richards,Australia,Webcam,695.68,Completed,3/15/2024,2/24/2024
3217,Kayla Banks,Australia,Keyboard,514.91,Active,NULL,2/10/2024
3218,Jeffrey Rivera,Canada,Webcam,897.73,Completed,5/1/2024,4/29/2024
3219,Jeffery Mills,Germany,Monitor,881.16,Completed,9/22/2023,9/12/2023
3220,Sandra Henderson,UK,Headphones,272.18,Completed,6/5/2024,5/28/2024
3221,Justin Bowman,France,Monitor,609.24,Completed,4/11/2023,4/5/2023
3222,Kayla Banks,France,Tablet,937.06,Completed,4/13/2024,4/7/2024
3223,Cynthia Herman,UK,Headphones,150.58,Completed,1/16/2023,1/8/2023
3224,Bonnie Lucero,USA,Keyboard,582.36,Completed,12/3/2022,12/2/2022
3225,Gabriel Vasquez,Australia,Mouse,970.88,Active,NULL,6/9/2024
3226,Jessica White,USA,Monitor,952.29,Completed,8/16/2023,8/15/2023
3227,Michelle Garrett,Brazil,Keyboard,426.63,Active,NULL,10/24/2023
3228,Laurie Figueroa,Canada,Keyboard,230.53,Active,NULL,6/3/2024
3229,Cynthia Herman,Germany,Tablet,951.17,Completed,12/19/2022,12/9/2022
3230,Sandra Henderson,USA,Mouse,865.85,Completed,5/27/2023,5/26/2023
3231,Gabriel Vasquez,India,Webcam,399.69,Completed,9/24/2023,9/12/2023
3232,Jeffrey Rivera,UK,Mouse,571.06,Active,NULL,12/29/2022
3233,Jeffrey Sims,India,Speaker,477.83,Active,NULL,10/15/2023
3234,Laurie Figueroa,UK,Tablet,913.85,Active,NULL,11/2/2022
3235,Cynthia Herman,France,Headphones,452.89,Active,NULL,8/29/2023
3236,Laurie Figueroa,Brazil,Webcam,811.63,Completed,5/12/2024,5/8/2024
3237,Jeffery Mills,UK,Mouse,513.78,Completed,2/21/2023,2/13/2023
3238,Kevin King,Germany,Headphones,344.27,Active,NULL,6/2/2023
3239,Jessica White,Japan,Webcam,738.38,Completed,12/18/2023,11/30/2023
3240,Brandon Richards,Japan,Headphones,915.48,Active,NULL,8/11/2022
3241,Cynthia Herman,Brazil,Smartphone,117.86,Completed,12/7/2023,12/3/2023
3242,Stacey Brown,France,Laptop,720.8,Active,NULL,12/5/2022
3243,Bonnie Lucero,Australia,Webcam,730.48,Completed,8/27/2023,8/7/2023
3244,Stacey Brown,China,Laptop,867.03,Completed,8/6/2023,7/22/2023
3245,Gabriel Vasquez,Germany,Monitor,491.18,Completed,5/6/2023,4/26/2023
3246,Stacey Brown,Germany,Keyboard,627.87,Active,NULL,2/25/2024
3247,Sandra Henderson,Japan,Webcam,647.2,Active,NULL,7/25/2024
3248,Erin Arnold,Germany,Webcam,790.37,Completed,12/13/2022,12/3/2022
3249,Bonnie Lucero,Canada,Mouse,120.56,Active,NULL,2/25/2024
3250,Catherine Roberts,Canada,Headphones,253.24,Completed,6/9/2023,6/7/2023
3251,Jeffrey Rivera,Australia,Smartphone,308.11,Completed,2/12/2023,1/23/2023
3252,Jeffrey Sims,China,Webcam,804.05,Completed,4/20/2024,4/5/2024
3253,Kevin King,China,Laptop,689.98,Completed,11/26/2022,11/11/2022
3254,Michelle Garrett,Brazil,Keyboard,339.99,Completed,12/16/2022,12/12/2022
3255,Jeffery Mills,UK,Headphones,872.06,Completed,2/6/2023,1/29/2023
3256,Erin Arnold,Canada,Webcam,295.6,Completed,2/21/2023,2/19/2023
3257,Stacey Brown,Japan,Tablet,141.48,Active,NULL,2/1/2023
3258,Jessica White,Brazil,Laptop,369.75,Completed,4/3/2023,3/30/2023
3259,Debra Hughes,Australia,Laptop,175.78,Completed,10/31/2023,10/11/2023
3260,Sandra Henderson,Australia,Monitor,967.31,Completed,4/14/2023,3/25/2023
3261,Debra Hughes,UK,Headphones,446.36,Active,NULL,10/16/2022
3262,Kayla Banks,USA,Mouse,506.94,Active,NULL,9/23/2022
3263,Debra Hughes,Japan,Speaker,575.51,Completed,10/15/2022,9/27/2022
3264,Kevin King,USA,Monitor,697.66,Completed,1/9/2024,1/8/2024
3265,Erin Arnold,India,Monitor,185.1,Completed,8/1/2024,7/20/2024
3266,Jeffrey Sims,Australia,Smartphone,866.07,Completed,12/28/2023,12/8/2023
3267,Kevin King,Canada,Webcam,668.06,Completed,7/6/2024,7/4/2024
3268,Gabriel Vasquez,Brazil,Smartphone,786.89,Completed,8/30/2022,8/26/2022
3269,Kayla Banks,UK,Monitor,754.32,Active,NULL,5/22/2024
3270,Michelle Garrett,Australia,Printer,162.75,Completed,9/12/2022,8/23/2022
3271,Justin Bowman,India,Tablet,226.63,Completed,11/23/2022,11/11/2022
3272,Brandon Richards,France,Headphones,975.85,Completed,9/27/2022,9/21/2022
3273,Michelle Garrett,China,Tablet,962.28,Completed,3/16/2024,3/1/2024
3274,Bonnie Lucero,Brazil,Speaker,179.84,Completed,12/28/2023,12/24/2023
3275,James Moore,Germany,Laptop,177.68,Completed,8/27/2022,8/17/2022
3276,Debra Hughes,Canada,Headphones,146.76,Active,NULL,3/24/2023
3277,Gabriel Vasquez,India,Laptop,180.93,Active,NULL,2/2/2023
3278,Jeffrey Rivera,USA,Printer,767.15,Completed,5/23/2023,5/22/2023
3279,Catherine Roberts,India,Mouse,503.04,Active,NULL,9/11/2022
3280,Laurie Figueroa,Germany,Printer,942.17,Active,NULL,4/28/2023
3281,Cynthia Herman,UK,Speaker,673.39,Completed,5/4/2024,4/26/2024
3282,Michelle Garrett,China,Headphones,295.83,Completed,11/22/2022,11/7/2022
3283,Kevin King,USA,Laptop,162.48,Completed,9/5/2023,9/4/2023
3284,Jeffrey Rivera,Brazil,Laptop,933.18,Completed,11/13/2022,11/9/2022
3285,Jeffrey Sims,India,Laptop,264.77,Active,NULL,4/24/2024
3286,Laurie Figueroa,Japan,Mouse,540.5,Completed,11/12/2023,10/25/2023
3287,Laurie Figueroa,France,Printer,826.1,Completed,8/23/2023,8/17/2023
3288,Michelle Garrett,Germany,Smartphone,812.62,Active,NULL,8/19/2023
3289,Cynthia Herman,Australia,Laptop,686.28,Completed,4/24/2024,4/4/2024
3290,Sandra Henderson,Australia,Mouse,861.46,Completed,5/21/2024,5/1/2024
3291,James Moore,Canada,Laptop,460.39,Completed,3/19/2023,3/17/2023
3292,Stacey Brown,France,Laptop,575.54,Completed,10/21/2023,10/15/2023
3293,Bonnie Lucero,USA,Smartphone,795.88,Completed,8/26/2022,8/25/2022
3294,Gabriel Vasquez,Australia,Laptop,261.14,Completed,9/25/2023,9/5/2023
3295,Erin Arnold,Canada,Speaker,353.51,Active,NULL,4/26/2023
3296,Stacey Brown,France,Headphones,718.54,Active,NULL,10/3/2023
3297,Bonnie Lucero,Brazil,Keyboard,822.59,Active,NULL,10/28/2022
3298,Kayla Banks,China,Laptop,556.54,Completed,5/23/2023,5/8/2023
3299,Kayla Banks,France,Tablet,251.25,Completed,11/27/2022,11/21/2022
3300,Kayla Banks,Japan,Headphones,837.79,Completed,12/17/2022,11/29/2022
3301,Michelle Garrett,Japan,Tablet,229.77,Completed,7/20/2023,7/2/2023
3302,Jeffery Mills,China,Headphones,485.32,Active,NULL,10/9/2022
3303,Laurie Figueroa,Germany,Headphones,521.77,Active,NULL,3/16/2024
3304,Laurie Figueroa,France,Monitor,962.41,Completed,10/13/2023,10/7/2023
3305,Sandra Henderson,Germany,Keyboard,582.93,Completed,5/28/2023,5/18/2023
3306,Sandra Henderson,France,Speaker,345.48,Completed,6/10/2023,6/4/2023
3307,Jeffery Mills,USA,Laptop,878.14,Active,NULL,3/20/2023
3308,Laurie Figueroa,France,Smartphone,950.22,Completed,11/30/2023,11/24/2023
3309,Brandon Richards,Germany,Monitor,398.52,Completed,7/12/2023,7/2/2023
3310,Laurie Figueroa,Japan,Printer,345.24,Active,NULL,1/17/2023
3311,Jeffrey Sims,India,Mouse,352.7,Completed,4/9/2024,3/28/2024
3312,Erin Arnold,Germany,Printer,113.83,Completed,6/30/2023,6/20/2023
3313,Jessica White,Japan,Keyboard,784.96,Completed,11/29/2022,11/11/2022
3314,Kevin King,Canada,Laptop,166.89,Completed,11/6/2023,11/4/2023
3315,James Moore,China,Mouse,838.84,Completed,12/2/2023,11/17/2023
3316,Sandra Henderson,Germany,Keyboard,444.6,Active,NULL,4/2/2024
3317,Catherine Roberts,Brazil,Headphones,439.44,Completed,4/23/2024,4/19/2024
3318,Jeffrey Sims,India,Monitor,877.51,Completed,8/14/2023,8/2/2023
3319,Kayla Banks,China,Smartphone,939.72,Completed,6/21/2024,6/6/2024
3320,Jeffery Mills,India,Keyboard,442.24,Active,NULL,4/17/2023
3321,Brandon Richards,UK,Printer,552.39,Completed,3/21/2023,3/13/2023
3322,Sandra Henderson,Canada,Headphones,118.11,Completed,2/21/2023,2/19/2023
3323,Jeffrey Rivera,Canada,Speaker,246.39,Completed,6/18/2023,6/16/2023
3324,Sandra Henderson,UK,Tablet,338.77,Completed,4/29/2024,4/21/2024
3325,Gabriel Vasquez,UK,Headphones,877.08,Completed,2/7/2024,1/30/2024
3326,Catherine Roberts,Japan,Keyboard,894.39,Active,NULL,10/9/2023
3327,Kayla Banks,UK,Webcam,675.67,Completed,8/18/2023,8/10/2023
3328,Cynthia Herman,France,Tablet,420.7,Active,NULL,4/30/2024
3329,Jeffery Mills,Australia,Tablet,656.76,Completed,9/24/2023,9/4/2023
3330,Jeffrey Rivera,China,Monitor,383.38,Completed,2/4/2024,1/20/2024
3331,Sandra Henderson,UK,Tablet,863.29,Active,NULL,6/12/2023
3332,Laurie Figueroa,Brazil,Webcam,737.23,Active,NULL,2/10/2023
3333,Debra Hughes,France,Webcam,232.99,Completed,6/17/2024,6/11/2024
3334,Brandon Richards,Germany,Webcam,495.66,Active,NULL,2/1/2024
3335,Jeffrey Sims,Australia,Smartphone,763.12,Active,NULL,9/25/2022
3336,Jeffery Mills,Brazil,Webcam,895.51,Completed,10/18/2022,10/14/2022
3337,James Moore,India,Tablet,885.89,Completed,2/10/2023,1/29/2023
3338,Jeffrey Rivera,Brazil,Monitor,135.05,Completed,11/8/2023,11/4/2023
3339,Michelle Garrett,India,Printer,780.79,Completed,12/8/2023,11/26/2023
3340,Justin Bowman,France,Monitor,716.14,Active,NULL,12/4/2023
3341,Erin Arnold,India,Keyboard,729.41,Completed,4/30/2024,4/18/2024
3342,Catherine Roberts,China,Laptop,205.78,Active,NULL,9/18/2022
3343,Jeffrey Rivera,Japan,Tablet,195.41,Active,NULL,1/24/2024
3344,Michelle Garrett,USA,Webcam,171.74,Completed,9/10/2023,9/9/2023
3345,Michelle Garrett,USA,Speaker,992.55,Completed,12/27/2022,12/26/2022
3346,Catherine Roberts,France,Mouse,982.7,Completed,4/4/2023,3/29/2023
3347,Bonnie Lucero,USA,Tablet,716.28,Active,NULL,2/4/2024
3348,Laurie Figueroa,France,Speaker,574.71,Completed,5/18/2023,5/12/2023
3349,Gabriel Vasquez,China,Tablet,955.36,Completed,5/22/2023,5/7/2023
3350,Jeffery Mills,Australia,Keyboard,954.35,Active,NULL,8/20/2022
3351,Candace Harris,China,Headphones,910.52,Completed,10/27/2023,10/12/2023
3352,Stacey Brown,China,Printer,557.9,Completed,10/13/2023,9/28/2023
3353,James Moore,Australia,Headphones,678.78,Completed,9/23/2022,9/3/2022
3354,Jeffrey Sims,India,Monitor,628.7,Active,NULL,9/24/2022
3355,Catherine Roberts,Australia,Headphones,147.64,Completed,11/2/2023,10/13/2023
3356,Laurie Figueroa,France,Tablet,294.44,Completed,1/27/2023,1/21/2023
3357,Justin Bowman,Brazil,Mouse,782.38,Completed,3/3/2024,2/28/2024
3358,Justin Bowman,Germany,Monitor,445.05,Completed,10/19/2022,10/9/2022
3359,Candace Harris,Japan,Mouse,111.66,Completed,4/20/2024,4/2/2024
3360,Kevin King,China,Monitor,848.41,Completed,6/4/2024,5/20/2024
3361,Gabriel Vasquez,China,Printer,335.32,Completed,4/15/2024,3/31/2024
3362,Catherine Roberts,China,Webcam,936.59,Active,NULL,6/26/2023
3363,Erin Arnold,Germany,Tablet,898.21,Active,NULL,11/6/2023
3364,Jeffery Mills,France,Headphones,785.09,Active,NULL,6/16/2023
3365,Cynthia Herman,China,Speaker,532.61,Active,NULL,1/22/2023
3366,Catherine Roberts,Australia,Laptop,784.47,Active,NULL,2/14/2023
3367,Debra Hughes,Germany,Keyboard,893.71,Completed,11/30/2023,11/20/2023
3368,Kevin King,UK,Printer,833.08,Active,NULL,3/3/2024
3369,Brandon Richards,Brazil,Monitor,888.26,Active,NULL,1/28/2024
3370,Catherine Roberts,Canada,Laptop,649.97,Completed,4/23/2024,4/21/2024
3371,Catherine Roberts,India,Printer,382.54,Completed,8/7/2023,7/26/2023
3372,Sandra Henderson,China,Laptop,361.36,Completed,7/29/2024,7/14/2024
3373,Kevin King,India,Tablet,366.25,Completed,2/5/2023,1/24/2023
3374,Kayla Banks,Germany,Smartphone,343.41,Active,NULL,7/5/2023
3375,Justin Bowman,Brazil,Webcam,856.94,Completed,8/1/2023,7/28/2023
3376,Candace Harris,Australia,Tablet,800.09,Active,NULL,8/18/2022
3377,Jessica White,Canada,Smartphone,886.72,Completed,4/27/2024,4/25/2024
3378,Cynthia Herman,Germany,Keyboard,566.04,Completed,8/28/2023,8/18/2023
3379,Justin Bowman,India,Speaker,784.26,Completed,5/31/2024,5/19/2024
3380,Justin Bowman,China,Tablet,944.34,Completed,9/22/2023,9/7/2023
3381,James Moore,UK,Keyboard,636.59,Completed,1/24/2024,1/16/2024
3382,Jeffery Mills,Brazil,Printer,339.34,Completed,4/29/2023,4/25/2023
3383,Sandra Henderson,Brazil,Speaker,875.58,Active,NULL,11/21/2023
3384,Gabriel Vasquez,India,Smartphone,746.21,Completed,1/29/2024,1/17/2024
3385,Jeffrey Sims,Canada,Mouse,871.78,Completed,3/4/2024,3/2/2024
3386,Stacey Brown,China,Tablet,535.26,Completed,9/4/2023,8/20/2023
3387,Bonnie Lucero,Australia,Headphones,578.25,Active,NULL,7/23/2024
3388,Jeffrey Sims,China,Keyboard,172.36,Completed,12/8/2023,11/23/2023
3389,Erin Arnold,India,Webcam,119.65,Active,NULL,9/23/2022
3390,Kevin King,Japan,Mouse,209.42,Completed,3/10/2023,2/20/2023
3391,Jeffrey Sims,Canada,Tablet,405.47,Completed,8/6/2024,8/4/2024
3392,Brandon Richards,India,Smartphone,749.08,Active,NULL,4/6/2024
3393,Jeffrey Rivera,Australia,Smartphone,253.85,Completed,8/25/2023,8/5/2023
3394,Sandra Henderson,China,Smartphone,987.84,Completed,2/23/2024,2/8/2024
3395,James Moore,Brazil,Tablet,180.83,Completed,5/28/2024,5/24/2024
3396,Cynthia Herman,Germany,Speaker,979.79,Active,NULL,7/12/2023
3397,Justin Bowman,Australia,Tablet,409.28,Completed,7/13/2023,6/23/2023
3398,Jeffrey Sims,Australia,Monitor,362.98,Completed,9/28/2022,9/8/2022
3399,Brandon Richards,Brazil,Headphones,911.85,Active,NULL,8/11/2022
3400,Stacey Brown,UK,Tablet,914.82,Completed,10/4/2022,9/26/2022
3401,Gabriel Vasquez,Japan,Webcam,391.42,Completed,2/12/2023,1/25/2023
3402,Jessica White,India,Webcam,489.95,Active,NULL,1/31/2024
3403,Jeffery Mills,Canada,Mouse,629.76,Completed,4/17/2023,4/15/2023
3404,Cynthia Herman,USA,Smartphone,630.57,Completed,1/7/2023,1/6/2023
3405,Brandon Richards,USA,Laptop,211.17,Completed,4/16/2024,4/15/2024
3406,Jessica White,USA,Speaker,108.28,Completed,4/1/2023,3/31/2023
3407,Jeffery Mills,Brazil,Printer,672.2,Completed,12/27/2022,12/23/2022
3408,Bonnie Lucero,India,Laptop,713.99,Completed,1/12/2024,12/31/2023
3409,Erin Arnold,Japan,Printer,736.09,Completed,6/10/2023,5/23/2023
3410,Justin Bowman,Japan,Smartphone,354.8,Active,NULL,11/17/2022
3411,Catherine Roberts,Canada,Monitor,688.09,Active,NULL,3/18/2024
3412,Kayla Banks,Germany,Keyboard,573.2,Completed,10/28/2023,10/18/2023
3413,Debra Hughes,China,Speaker,186.75,Completed,11/8/2023,10/24/2023
3414,Jeffrey Rivera,India,Mouse,882.14,Completed,9/4/2022,8/23/2022
3415,Brandon Richards,Japan,Smartphone,161.54,Active,NULL,12/17/2022
3416,Michelle Garrett,China,Laptop,569.76,Active,NULL,9/10/2022
3417,Erin Arnold,UK,Printer,203.01,Completed,6/11/2024,6/3/2024
3418,Gabriel Vasquez,USA,Webcam,622.72,Active,NULL,7/5/2023
3419,Sandra Henderson,UK,Monitor,831.39,Completed,1/15/2024,1/7/2024
3420,Brandon Richards,UK,Headphones,591.47,Completed,2/23/2024,2/15/2024
3421,Kevin King,Germany,Laptop,950.58,Completed,3/5/2023,2/23/2023
3422,Stacey Brown,Canada,Keyboard,995.95,Active,NULL,2/6/2023
3423,Gabriel Vasquez,Australia,Printer,991.99,Completed,11/19/2023,10/30/2023
3424,Jeffrey Rivera,UK,Tablet,110.67,Completed,6/30/2023,6/22/2023
3425,Kevin King,Germany,Printer,216.2,Active,NULL,9/14/2023
3426,Jeffery Mills,Canada,Mouse,574.22,Active,NULL,10/1/2023
3427,Laurie Figueroa,Brazil,Monitor,372.56,Completed,4/1/2023,3/28/2023
3428,Laurie Figueroa,Japan,Laptop,944.63,Completed,6/12/2023,5/25/2023
3429,Stacey Brown,China,Mouse,492.99,Completed,11/24/2023,11/9/2023
3430,Catherine Roberts,France,Speaker,268.75,Completed,3/30/2023,3/24/2023
3431,Jeffrey Rivera,Brazil,Smartphone,903.55,Completed,7/8/2023,7/4/2023
3432,Catherine Roberts,Australia,Printer,888.1,Active,NULL,2/1/2023
3433,Cynthia Herman,Japan,Speaker,270.97,Completed,4/21/2024,4/3/2024
3434,Jessica White,Germany,Smartphone,385.18,Completed,7/8/2024,6/28/2024
3435,James Moore,Germany,Printer,274.75,Completed,8/22/2022,8/12/2022
3436,James Moore,Canada,Speaker,792.62,Active,NULL,6/18/2023
3437,Laurie Figueroa,India,Headphones,763.53,Completed,9/6/2023,8/25/2023
3438,Michelle Garrett,Australia,Tablet,426.94,Completed,7/31/2023,7/11/2023
3439,Laurie Figueroa,Japan,Keyboard,497.77,Active,NULL,2/15/2024
3440,Sandra Henderson,Canada,Laptop,940.45,Active,NULL,11/8/2023
3441,Stacey Brown,Germany,Smartphone,770.86,Active,NULL,7/1/2024
3442,Jeffrey Rivera,Germany,Tablet,279.5,Completed,5/5/2023,4/25/2023
3443,Erin Arnold,USA,Laptop,245.58,Completed,11/21/2023,11/20/2023
3444,Gabriel Vasquez,UK,Smartphone,879.61,Completed,9/2/2023,8/25/2023
3445,Jeffrey Rivera,USA,Webcam,976.2,Completed,6/17/2024,6/16/2024
3446,Stacey Brown,Japan,Printer,653.92,Completed,8/25/2022,8/7/2022
3447,Gabriel Vasquez,Germany,Keyboard,923.15,Completed,5/14/2024,5/4/2024
